listing_id,listing_url,last_scraped,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,borough,property_type,room_type,accommodates,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,geometry,bathrooms_number,is_bathroom_shared,time_since_first_review,time_since_last_review
712211225378154664,https://www.airbnb.com/rooms/712211225378154664,2024-09-04,2015-05-14,unknown,unknown,unknown,f,1.0,1.0,"['email', 'phone']",t,t,Manhattan,Private room in rental unit,Private room,2,1.0,1.0,"[""Cleaning products"", ""Clothing storage: closet"", ""Dining table"", ""Mini fridge"", ""Smoke alarm"", ""Window AC unit"", ""Cooking basics"", ""Heating"", ""Coffee"", ""Portable fans"", ""Hot water kettle"", ""Refrigerator"", ""Long term stays allowed"", ""Conditioner"", ""Ethernet connection"", ""Kitchen"", ""Hair dryer"", ""Hot water"", ""Body soap"", ""Room-darkening shades"", ""Iron"", ""Free street parking"", ""Fire extinguisher"", ""Wine glasses"", ""Microwave"", ""Essentials"", ""Laundromat nearby"", ""Gas stove"", ""Carbon monoxide alarm"", ""Cleaning available during stay"", ""Bed linens"", ""Lock on bedroom door"", ""Hangers"", ""Shampoo"", ""Dishes and silverware"", ""Oven"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""First aid kit"", ""Luggage dropoff allowed"", ""Blender"", ""Coffee maker"", ""Wifi""]",$70.00,30,365,30.0,30.0,1125.0,1125.0,30.0,1125.0,30,60,90,180,2,0,0,96-100%,96-100%,96-100%,96-100%,96-100%,96-100%,96-100%,f,1,0,1,0,POINT (-73.93030434529395 40.85641888264791),1.0,True,1-2 years,1 year and more
822371887005286381,https://www.airbnb.com/rooms/822371887005286381,2024-09-04,2012-08-11,within an hour,91-99%,0-50%,f,727.0,1336.0,"['email', 'phone']",t,t,Brooklyn,Private room in rental unit,Private room,1,4.0,1.0,"[""Kitchen"", ""Hot water"", ""Dedicated workspace"", ""Oven"", ""Dining table"", ""Heating"", ""Hot tub"", ""TV"", ""Exterior security cameras on property"", ""Fire extinguisher"", ""Smoke alarm"", ""Stove"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Wifi""]",$37.00,90,365,30.0,90.0,365.0,800.0,85.7,396.2,29,59,89,364,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,f,719,0,719,0,POINT (-73.9524537446791 40.65194374729167),1.0,True,unknown,unknown
1179018171985030525,https://www.airbnb.com/rooms/1179018171985030525,2024-09-05,2024-02-14,within a few hours,100%,0-50%,f,17.0,17.0,"['email', 'phone']",t,t,Manhattan,Entire rental unit,Entire home/apt,10,4.0,4.0,"[""Dishwasher"", ""Cleaning products"", ""Dining table"", ""TV"", ""Stove"", ""Smoke alarm"", ""Washer"", ""Crib - available upon request"", ""Cooking basics"", ""Heating"", ""Private patio or balcony"", ""Outdoor furniture"", ""Coffee"", ""Hot water kettle"", ""Free dryer \u2013 In unit"", ""Refrigerator"", ""Long term stays allowed"", ""Drying rack for clothing"", ""BBQ grill"", ""Kitchen"", ""Hair dryer"", ""Free street parking"", ""Iron"", ""Wine glasses"", ""Microwave"", ""Essentials"", ""Trash compactor"", ""Pets allowed"", ""Bed linens"", ""Toaster"", ""Hangers"", ""Dishes and silverware"", ""Oven"", ""Dedicated workspace"", ""Bathtub"", ""Baking sheet"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Clothing storage"", ""Coffee maker"", ""Air conditioning"", ""Wifi""]","$1,110.00",30,365,30.0,30.0,365.0,365.0,30.0,365.0,7,37,67,342,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,f,16,16,0,0,POINT (-73.99246 40.72765),2.0,False,unknown,unknown
51286547,https://www.airbnb.com/rooms/51286547,2024-09-04,2016-08-19,unknown,unknown,100%,f,2.0,2.0,"['email', 'phone']",t,t,Brooklyn,Private room in rental unit,Private room,6,1.0,2.0,"[""TV"", ""Smoke alarm"", ""Washer"", ""Smoking allowed"", ""Cooking basics"", ""Heating"", ""Exterior security cameras on property"", ""Kitchen"", ""Hair dryer"", ""Dryer"", ""Iron"", ""Private entrance"", ""Fire extinguisher"", ""Essentials"", ""Breakfast"", ""Carbon monoxide alarm"", ""Pets allowed"", ""Lock on bedroom door"", ""Hangers"", ""Shampoo"", ""Air conditioning"", ""Wifi"", ""Free parking on premises""]",$396.00,30,730,30.0,30.0,1125.0,1125.0,30.0,1125.0,30,60,90,180,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,t,2,1,1,0,POINT (-73.94723 40.63305),1.0,False,unknown,unknown
12804309,https://www.airbnb.com/rooms/12804309,2024-09-04,2014-09-11,within a few hours,100%,100%,t,1.0,1.0,"['email', 'phone']",t,t,Brooklyn,Entire townhouse,Entire home/apt,3,2.0,2.0,"[""Dishwasher"", ""Keypad"", ""TV"", ""Stove"", ""Smoke alarm"", ""Washer"", ""Cooking basics"", ""Heating"", ""Exterior security cameras on property"", ""Refrigerator"", ""Noise decibel monitors on property"", ""Kitchen"", ""Hair dryer"", ""Hot water"", ""Free street parking"", ""Dryer"", ""Iron"", ""Pack \u2019n play/Travel crib"", ""Fire extinguisher"", ""Microwave"", ""Essentials"", ""Carbon monoxide alarm"", ""Bed linens"", ""Hangers"", ""Shampoo"", ""Dishes and silverware"", ""Oven"", ""Self check-in"", ""First aid kit"", ""Coffee maker"", ""Air conditioning"", ""Wifi""]",$195.00,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,0,0,3,93,245,11,0,96-100%,96-100%,96-100%,96-100%,96-100%,96-100%,91-95%,f,1,1,0,0,POINT (-73.96061 40.68257),1.0,False,3 years and more,2-6 months
843411598969288596,https://www.airbnb.com/rooms/843411598969288596,2023-12-04,2023-03-09,unknown,unknown,100%,f,1.0,1.0,"['email', 'phone']",t,t,Manhattan,Entire condo,Entire home/apt,3,2.0,2.0,"[""Long term stays allowed"", ""Building staff"", ""Coffee"", ""Cooking basics"", ""Microwave"", ""Ethernet connection"", ""Extra pillows and blankets"", ""Elevator"", ""Shampoo"", ""Cleaning products"", ""Clothing storage: closet"", ""Laundromat nearby"", ""Dishwasher"", ""Baking sheet"", ""Single level home"", ""Dishes and silverware"", ""Shower gel"", ""Conditioner"", ""Hot water kettle"", ""Central air conditioning"", ""Trash compactor"", ""Paid parking on premises"", ""Bread maker"", ""Hangers"", ""Dining table"", ""Iron"", ""Oven"", ""Free washer \u2013 In unit"", ""Carbon monoxide alarm"", ""Toaster"", ""Wine glasses"", ""Bathtub"", ""Wifi"", ""Self check-in"", ""AEG electric stove"", ""Kitchen"", ""Room-darkening shades"", ""Hair dryer"", ""Drying rack for clothing"", ""Heating"", ""Essentials"", ""Coffee maker: Nespresso"", ""Host greets you"", ""Body soap"", ""Blender"", ""Refrigerator"", ""Freezer"", ""Smoke alarm"", ""Hot water"", ""60\"" HDTV with Apple TV, Chromecast"", ""Apple TV and chrome cast and JBL sound system with Bluetooth and aux"", ""Free dryer \u2013 In unit"", ""Bed linens"", ""City skyline view"", ""Safe"", ""Paid parking garage off premises""]",$424.00,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,30,60,90,180,2,2,0,96-100%,96-100%,81-90%,96-100%,96-100%,96-100%,96-100%,f,1,1,0,0,POINT (-73.9793586 40.7574596),1.5,False,0-6 months,2-6 months
934473612721421418,https://www.airbnb.com/rooms/934473612721421418,2024-09-05,2023-03-16,within a day,51-90%,0-50%,f,2.0,2.0,['phone'],t,t,Bronx,Entire home,Entire home/apt,4,1.0,2.0,"[""Mosquito net"", ""Cleaning products"", ""Bosh stainless steel double oven"", ""Single level home"", ""Mini fridge"", ""Keypad"", ""Smoke alarm"", ""Cooking basics"", ""Private backyard \u2013 Fully fenced"", ""Private patio or balcony"", ""Outdoor furniture"", ""Outdoor dining area"", ""Paid parking lot on premises \u2013 1 space"", ""Garden view"", ""Long term stays allowed"", ""Kitchen"", ""Hair dryer"", ""Room-darkening shades"", ""LG refrigerator"", ""HDTV"", ""Iron"", ""Private entrance"", ""Free street parking"", ""Fire extinguisher"", ""Laundromat nearby"", ""Microwave"", ""Essentials"", ""Central heating"", ""Gas stove"", ""Carbon monoxide alarm"", ""Fast wifi \u2013 533 Mbps"", ""Bed linens"", ""Freezer"", ""Hangers"", ""Dishes and silverware"", ""Extra pillows and blankets"", ""Self check-in"", ""Air conditioning"", ""Dining table""]",$157.00,30,365,30.0,30.0,1125.0,1125.0,30.0,1125.0,29,59,89,364,8,6,0,91-95%,91-95%,81-90%,96-100%,81-90%,81-90%,81-90%,t,2,2,0,0,POINT (-73.85887 40.82805),1.0,False,1-2 years,6-12 months
561765921593687929,https://www.airbnb.com/rooms/561765921593687929,2024-06-05,2018-05-11,unknown,unknown,100%,t,1.0,4.0,"['email', 'phone', 'work_email']",t,f,Brooklyn,Entire townhouse,Entire home/apt,4,1.0,3.0,"[""Baking sheet"", ""Cleaning products"", ""Bed linens"", ""TV"", ""Toaster"", ""Keypad"", ""Hot water"", ""Iron"", ""First aid kit"", ""Portable fans"", ""Dining table"", ""Extra pillows and blankets"", ""Wifi"", ""Coffee maker: french press, Keurig coffee machine"", ""Wine glasses"", ""Long term stays allowed"", ""Kitchen"", ""Self check-in"", ""Shampoo"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Carbon monoxide alarm"", ""Hot water kettle"", ""Conditioner"", ""Smoke alarm"", ""Free street parking"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Board games"", ""Microwave"", ""Oven"", ""Bidet"", ""Freezer"", ""Fire extinguisher"", ""Air conditioning"", ""Cooking basics"", ""Hair dryer"", ""Gas stove"", ""Body soap"", ""Dishes and silverware"", ""Hangers"", ""Radiant heating"", ""Essentials"", ""Shower gel"", ""Laundromat nearby"", ""Exterior security cameras on property"", ""Coffee"", ""Private entrance"", ""Refrigerator""]",$85.00,30,365,30.0,30.0,1125.0,1125.0,30.0,1125.0,4,34,64,339,35,1,0,96-100%,96-100%,96-100%,96-100%,96-100%,91-95%,96-100%,f,1,1,0,0,POINT (-73.8908 40.67941),1.0,False,2-3 years,6-12 months
952120063024548952,https://www.airbnb.com/rooms/952120063024548952,2024-05-03,2011-07-28,unknown,unknown,unknown,f,1.0,2.0,"['email', 'phone', 'work_email']",t,t,Bronx,Private room in home,Private room,2,1.0,1.0,"[""Smoke alarm"", ""Lock on bedroom door"", ""Air conditioning"", ""Exterior security cameras on property"", ""Host greets you"", ""TV"", ""Kitchen"", ""Carbon monoxide alarm"", ""Wifi""]",$53.00,30,365,30.0,30.0,365.0,365.0,30.0,365.0,29,59,89,269,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,f,1,0,1,0,POINT (-73.91085 40.84583),1.0,False,unknown,unknown
1054766423954233739,https://www.airbnb.com/rooms/1054766423954233739,2024-09-04,2022-09-07,within an hour,100%,51-90%,f,1.0,7.0,"['email', 'phone']",t,t,Brooklyn,Entire rental unit,Entire home/apt,2,1.0,1.0,"[""Dining table"", ""TV"", ""Smoke alarm"", ""Exterior security cameras on property"", ""Coffee"", ""Refrigerator"", ""Long term stays allowed"", ""Drying rack for clothing"", ""Conditioner"", ""Kitchen"", ""Hot water"", ""Iron"", ""Portable heater"", ""Fire extinguisher"", ""Wine glasses"", ""Microwave"", ""Trash compactor"", ""Laundromat nearby"", ""Carbon monoxide alarm"", ""Electric stove"", ""Hangers"", ""Dishes and silverware"", ""Oven"", ""Treseme shampoo"", ""First aid kit"", ""Coffee maker"", ""Air conditioning"", ""Wifi"", ""Free parking on premises""]",$60.00,30,365,30.0,365.0,365.0,365.0,78.1,365.0,0,0,0,182,1,1,0,96-100%,96-100%,96-100%,96-100%,96-100%,96-100%,96-100%,f,1,1,0,0,POINT (-73.92475329999999 40.6292014),1.0,False,6-12 months,6-12 months
982534957002952935,https://www.airbnb.com/rooms/982534957002952935,2024-05-04,2020-12-26,within an hour,91-99%,91-99%,f,36.0,42.0,"['email', 'phone']",t,t,Manhattan,Private room in rental unit,Private room,2,1.0,1.0,"[""Smoke alarm"", ""Air conditioning"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Heating"", ""Dedicated workspace"", ""Essentials"", ""Shampoo"", ""Lock on bedroom door"", ""Refrigerator"", ""Kitchen"", ""Carbon monoxide alarm"", ""Wifi""]",$146.00,2,365,2.0,2.0,365.0,365.0,2.0,365.0,13,43,73,252,7,7,2,51-80%,81-90%,51-80%,81-90%,81-90%,91-95%,51-80%,t,36,11,25,0,POINT (-73.99658746938654 40.754769985326),2.0,False,6-12 months,2-4 weeks
776685513171440422,https://www.airbnb.com/rooms/776685513171440422,2024-09-04,2015-10-18,within a day,51-90%,51-90%,t,2.0,4.0,"['email', 'phone']",t,t,Bronx,Entire rental unit,Entire home/apt,2,1.0,1.0,"[""Mosquito net"", ""Dishwasher"", ""Dining table"", ""Keypad"", ""TV"", ""Smoke alarm"", ""Washer"", ""Stainless steel double oven"", ""Cooking basics"", ""Clothing storage: closet and dresser"", ""AC - split type ductless system"", ""Coffee"", ""Refrigerator"", ""Long term stays allowed"", ""Safe"", ""Kitchen"", ""Hair dryer"", ""Hot water"", ""Body soap"", ""Room-darkening shades"", ""Iron"", ""Private entrance"", ""Free street parking"", ""Fire extinguisher"", ""Wine glasses"", ""Microwave"", ""Essentials"", ""Free dryer"", ""Carbon monoxide alarm"", ""Cleaning available during stay"", ""Pets allowed"", ""Bed linens"", ""Freezer"", ""Electric stove"", ""Hangers"", ""Indoor fireplace"", ""Dishes and silverware"", ""Dedicated workspace"", ""Self check-in"", ""First aid kit"", ""Luggage dropoff allowed"", ""Coffee maker: drip coffee maker, espresso machine, Keurig coffee machine"", ""Heating - split type ductless system"", ""Wifi""]",$63.00,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,0,0,9,284,5,4,0,91-95%,91-95%,96-100%,96-100%,91-95%,81-90%,81-90%,f,2,2,0,0,POINT (-73.91722607060976 40.81865063405796),1.0,False,1-2 years,2-6 months
1086888066183067947,https://www.airbnb.com/rooms/1086888066183067947,2024-09-05,2015-06-10,within an hour,91-99%,91-99%,t,103.0,108.0,"['email', 'phone']",t,t,Manhattan,Entire rental unit,Entire home/apt,2,0.0,1.0,"[""Cleaning products"", ""Smoke alarm"", ""Washer"", ""Cooking basics"", ""Heating"", ""Refrigerator"", ""Long term stays allowed"", ""Kitchen"", ""Hot water"", ""Microwave"", ""Essentials"", ""Carbon monoxide alarm"", ""Bed linens"", ""Building staff"", ""Dishes and silverware"", ""Dedicated workspace"", ""Self check-in"", ""Air conditioning"", ""Wifi"", ""Free parking on premises""]",$74.00,30,175,30.0,30.0,175.0,175.0,30.0,175.0,1,13,16,165,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,f,101,101,0,0,POINT (-73.97469 40.7948),1.0,False,unknown,unknown
797687258483562783,https://www.airbnb.com/rooms/797687258483562783,2024-02-10,2022-10-19,within an hour,91-99%,91-99%,f,55.0,81.0,"['email', 'phone']",t,t,Manhattan,Room in hotel,Private room,2,1.0,1.0,"[""Microwave"", ""Security cameras on property"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Hot water"", ""Air conditioning"", ""TV"", ""Wifi"", ""First aid kit"", ""Carbon monoxide alarm"", ""Cleaning available during stay"", ""Shared gym in building"", ""Dedicated workspace"", ""Smoke alarm"", ""Room-darkening shades"", ""Fire extinguisher"", ""Kitchen"", ""Cleaning products"", ""Mini fridge"", ""Paid dryer \u2013 In building"", ""Hair dryer"", ""Heating"", ""Keypad"", ""Shampoo"", ""Self check-in"", ""Essentials""]",$96.00,2,45,2.0,2.0,45.0,45.0,2.0,45.0,10,15,18,18,18,18,4,91-95%,96-100%,91-95%,96-100%,96-100%,91-95%,91-95%,t,33,1,32,0,POINT (-73.97989674778037 40.75569712558423),1.0,False,0-6 months,2-4 weeks
1037983290233478842,https://www.airbnb.com/rooms/1037983290233478842,2023-12-04,2018-06-19,unknown,unknown,unknown,f,1.0,1.0,"['email', 'phone']",t,t,Manhattan,Entire rental unit,Entire home/apt,2,1.0,1.0,"[""Air conditioning"", ""Carbon monoxide alarm"", ""Washer"", ""Smoke alarm"", ""Wifi"", ""TV"", ""Dedicated workspace"", ""Kitchen"", ""First aid kit""]",$132.00,30,365,30.0,30.0,365.0,365.0,30.0,365.0,30,60,90,270,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,t,1,1,0,0,POINT (-73.96414550489102 40.75977077813656),1.0,False,unknown,unknown
842923312130748655,https://www.airbnb.com/rooms/842923312130748655,2024-09-05,2014-10-07,within an hour,100%,51-90%,f,45.0,135.0,"['email', 'phone']",t,t,Manhattan,Private room in serviced apartment,Private room,2,1.0,1.0,"[""Cleaning products"", ""Clothing storage: closet"", ""Elevator"", ""Mini fridge"", ""Keypad"", ""Smoke alarm"", ""Washer"", ""Private patio or balcony"", ""Long term stays allowed"", ""Exercise equipment: elliptical, free weights, stationary bike, treadmill, workout bench, rowing"", ""Conditioner"", ""Kitchen"", ""Hot water"", ""Fire extinguisher"", ""Microwave"", ""Essentials"", ""Private gym in building"", ""Carbon monoxide alarm"", ""Bed linens"", ""Hangers"", ""Dedicated workspace"", ""Bathtub"", ""Extra pillows and blankets"", ""Self check-in"", ""Coffee maker: drip coffee maker"", ""Air conditioning"", ""Wifi"", ""Paid dryer \u2013 In building""]",$180.00,30,268,30.0,30.0,268.0,268.0,30.0,268.0,29,59,89,176,2,0,0,51-80%,51-80%,51-80%,51-80%,51-80%,96-100%,51-80%,f,20,3,17,0,POINT (-73.9810571 40.7550775),1.0,False,1-2 years,1 year and more
13002213,https://www.airbnb.com/rooms/13002213,2024-03-07,2012-01-24,within an hour,100%,unknown,f,1.0,2.0,"['email', 'phone']",t,t,Queens,Entire rental unit,Entire home/apt,3,1.0,2.0,"[""Oven"", ""Dishes and silverware"", ""Refrigerator"", ""Paid dryer \u2013 In building"", ""Conditioner"", ""Air conditioning"", ""Wifi"", ""TV"", ""Pack \u2019n play/Travel crib - available upon request"", ""Elevator"", ""Lockbox"", ""Kitchen"", ""Hot water"", ""Shampoo"", ""Carbon monoxide alarm"", ""Bathtub"", ""Essentials"", ""Stove"", ""City skyline view"", ""Smoke alarm"", ""Hangers"", ""Fire extinguisher"", ""Paid washer \u2013 In building"", ""Cleaning products"", ""Dedicated workspace"", ""Body soap"", ""Self check-in"", ""Changing table"", ""Shower gel"", ""Cooking basics"", ""Clothing storage: closet and dresser"", ""Hair dryer"", ""Iron"", ""Heating"", ""Microwave"", ""Free street parking""]",$101.00,30,150,30.0,30.0,150.0,150.0,30.0,150.0,5,35,65,155,8,0,0,91-95%,91-95%,51-80%,81-90%,96-100%,81-90%,81-90%,f,1,1,0,0,POINT (-73.87423 40.73884),1.0,False,3 years and more,1 year and more
553698807414725506,https://www.airbnb.com/rooms/553698807414725506,2024-03-07,2016-04-03,unknown,unknown,100%,f,1.0,1.0,"['email', 'phone']",t,t,Brooklyn,Private room in rental unit,Private room,2,1.0,3.0,"[""Dishes and silverware"", ""Refrigerator"", ""Private backyard \u2013 Fully fenced"", ""Radiant heating"", ""Coffee maker"", ""Wifi"", ""Security cameras on property"", ""Long term stays allowed"", ""Lockbox"", ""Kitchen"", ""Stainless steel gas stove"", ""Wine glasses"", ""Hot water"", ""Shampoo"", ""Carbon monoxide alarm"", ""Laundromat nearby"", ""Stainless steel oven"", ""Essentials"", ""Smoke alarm"", ""Hangers"", ""Fire extinguisher"", ""Lock on bedroom door"", ""65\"" HDTV with Roku"", ""Dining table"", ""Dedicated workspace"", ""Body soap"", ""Blender"", ""Self check-in"", ""Shower gel"", ""Cooking basics"", ""Freezer"", ""Window AC unit"", ""Hair dryer"", ""Iron"", ""Ceiling fan"", ""Exercise equipment: free weights, yoga mat"", ""Coffee"", ""Microwave"", ""First aid kit"", ""Free street parking""]",$120.00,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,30,60,90,365,41,21,0,91-95%,91-95%,91-95%,96-100%,91-95%,81-90%,91-95%,f,1,0,1,0,POINT (-73.86925 40.68974),1.0,True,1-2 years,2-6 months
53539405,https://www.airbnb.com/rooms/53539405,2024-08-05,2021-11-26,within a few hours,100%,51-90%,f,1.0,1.0,"['email', 'phone']",t,t,Brooklyn,Private room in townhouse,Private room,2,2.0,2.0,"[""Outlet covers"", ""Wifi"", ""Shower gel"", ""Carbon monoxide alarm"", ""Wine glasses"", ""Room-darkening shades"", ""Free parking on premises"", ""Hair dryer"", ""Board games"", ""Hangers"", ""Dedicated workspace"", ""Pets allowed"", ""First aid kit"", ""Gas stove"", ""Shampoo"", ""Clothing storage: closet and dresser"", ""Coffee"", ""Toaster"", ""Single oven"", ""Iron"", ""Coffee maker: drip coffee maker, french press"", ""Essentials"", ""Refrigerator"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Hot water"", ""Cooking basics"", ""Conditioner"", ""Laundromat nearby"", ""Free street parking"", ""Dining table"", ""Bathtub"", ""Central heating"", ""Cleaning products"", ""Exercise equipment: yoga mat"", ""Host greets you"", ""Lockbox"", ""TV with HBO Max, Amazon Prime Video, Netflix, Apple TV"", ""Smoke alarm"", ""Body soap"", ""Dishes and silverware"", ""Self check-in"", ""Bed linens"", ""Extra pillows and blankets"", ""Window AC unit"", ""Blender"", ""Kitchen"", ""Microwave"", ""Fire extinguisher"", ""Baking sheet""]",$147.00,2,28,2.0,2.0,28.0,28.0,2.0,28.0,0,0,0,35,87,13,1,96-100%,96-100%,91-95%,96-100%,96-100%,91-95%,96-100%,f,1,0,1,0,POINT (-73.90857 40.63375),1.0,False,2-3 years,0-2 weeks
635439633631544916,https://www.airbnb.com/rooms/635439633631544916,2024-03-08,2022-05-14,unknown,unknown,51-90%,f,2.0,6.0,['phone'],t,t,Queens,Private room in rental unit,Private room,4,1.0,1.0,"[""Gas stove"", ""Dishes and silverware"", ""Refrigerator"", ""Coffee maker: espresso machine, Nespresso, pour-over coffee"", ""Dishwasher"", ""42\"" HDTV with Roku, Disney+, HBO Max, Netflix"", ""Wifi"", ""Security cameras on property"", ""Elevator"", ""Long term stays allowed"", ""Kitchen"", ""Private entrance"", ""Books and reading material"", ""Hot water"", ""Wine glasses"", ""Paid parking lot off premises"", ""Lockbox"", ""Private patio or balcony"", ""Carbon monoxide alarm"", ""Room-darkening shades"", ""Laundromat nearby"", ""Treseme  conditioner"", ""Essentials"", ""Stainless steel oven"", ""City skyline view"", ""Smoke alarm"", ""Hangers"", ""Fire extinguisher"", ""Private gym nearby"", ""Lock on bedroom door"", ""Headandshoulderls shampoo"", ""Paid washer \u2013 In building"", ""Cleaning products"", ""Dining table"", ""Blender"", ""First aid kit"", ""Self check-in"", ""Shower gel"", ""Safe"", ""Cooking basics"", ""Freezer"", ""Window AC unit"", ""Outdoor shower"", ""Central heating"", ""Bed linens"", ""Hair dryer"", ""Iron"", ""Coffee"", ""Clothing storage: closet and wardrobe"", ""Microwave"", ""Paid dryer \u2013 In unit"", ""Free street parking"", ""Dove body soap""]",$80.00,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,30,60,90,364,51,10,0,96-100%,96-100%,96-100%,96-100%,96-100%,91-95%,91-95%,f,2,1,1,0,POINT (-73.91206 40.744),1.5,True,1-2 years,6-12 months
1068219915878365503,https://www.airbnb.com/rooms/1068219915878365503,2024-09-05,2022-03-14,within an hour,100%,51-90%,t,3.0,3.0,"['email', 'phone']",t,t,Brooklyn,Entire rental unit,Entire home/apt,2,1.0,1.0,"[""Dining table"", ""TV"", ""Smoke alarm"", ""Cooking basics"", ""Heating"", ""Coffee"", ""Single oven"", ""Refrigerator"", ""Ceiling fan"", ""Drying rack for clothing"", ""Housekeeping - available at extra cost"", ""Clothing storage: walk-in closet"", ""Kitchen"", ""Hair dryer"", ""Hot water"", ""Iron"", ""Fire extinguisher"", ""Laundromat nearby"", ""Microwave"", ""Host greets you"", ""Gas stove"", ""Carbon monoxide alarm"", ""Bed linens"", ""Freezer"", ""Toaster"", ""Window guards"", ""Hangers"", ""Dishes and silverware"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""First aid kit"", ""Coffee maker"", ""Wifi""]",$93.00,30,90,30.0,30.0,90.0,90.0,30.0,90.0,0,0,2,176,2,2,0,96-100%,96-100%,96-100%,96-100%,96-100%,96-100%,96-100%,f,3,3,0,0,POINT (-73.91258297369244 40.70008684837952),1.0,False,0-6 months,1-2 months
32292954,https://www.airbnb.com/rooms/32292954,2024-09-05,2018-10-07,within a few hours,100%,0-50%,f,3.0,5.0,"['email', 'phone']",t,t,Queens,Private room in rental unit,Private room,3,1.0,2.0,"[""55 inch HDTV"", ""Stove"", ""Smoke alarm"", ""Cooking basics"", ""Heating"", ""Refrigerator"", ""Kitchen"", ""Hair dryer"", ""Hot water"", ""Free street parking"", ""Iron"", ""Private entrance"", ""Microwave"", ""Essentials"", ""Carbon monoxide alarm"", ""Bed linens"", ""Lock on bedroom door"", ""Hangers"", ""Shampoo"", ""Dishes and silverware"", ""Oven"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""First aid kit"", ""Coffee maker"", ""Air conditioning"", ""Wifi""]",$69.00,30,180,30.0,30.0,180.0,180.0,30.0,180.0,30,60,90,180,68,2,0,91-95%,91-95%,91-95%,96-100%,96-100%,91-95%,91-95%,f,3,1,2,0,POINT (-73.86923 40.76288),1.0,True,3 years and more,2-6 months
51345893,https://www.airbnb.com/rooms/51345893,2024-09-04,2017-02-21,unknown,unknown,unknown,f,1.0,1.0,"['email', 'phone']",t,t,Staten Island,Entire home,Entire home/apt,2,2.0,2.0,"[""Kitchen"", ""Dedicated workspace"", ""TV"", ""Fire extinguisher"", ""Smoke alarm"", ""First aid kit"", ""Washer"", ""Carbon monoxide alarm"", ""Air conditioning"", ""Wifi"", ""Free parking on premises""]",$94.00,90,365,90.0,90.0,365.0,365.0,90.0,365.0,26,55,85,359,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,f,1,1,0,0,POINT (-74.15343 40.6204),1.5,False,unknown,unknown
13389280,https://www.airbnb.com/rooms/13389280,2024-09-05,2014-10-14,within an hour,100%,100%,f,263.0,1137.0,"['email', 'phone', 'work_email']",t,t,Manhattan,Entire rental unit,Entire home/apt,3,1.0,1.0,"[""Dishwasher"", ""Stove"", ""Smoke alarm"", ""Heating"", ""Paid washer \u2013 In building"", ""Refrigerator"", ""TV with standard cable"", ""Kitchen"", ""Hair dryer"", ""Hot water"", ""Iron"", ""Microwave"", ""Essentials"", ""Gym"", ""Carbon monoxide alarm"", ""Pets allowed"", ""Bed linens"", ""Hangers"", ""Shampoo"", ""Building staff"", ""Dishes and silverware"", ""Oven"", ""Dedicated workspace"", ""Self check-in"", ""Coffee maker"", ""Air conditioning"", ""Wifi"", ""Paid dryer \u2013 In building""]",$324.00,30,270,30.0,30.0,1125.0,1125.0,30.0,1125.0,25,55,85,354,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,t,133,133,0,0,POINT (-73.98536 40.76338),1.0,False,unknown,unknown
