listing_id,listing_url,host_is_superhost,host_has_profile_pic,host_identity_verified,accommodates,bedrooms,beds,minimum_nights,maximum_nights,availability_30,availability_365,instant_bookable,geometry,bathrooms_number,is_bathroom_shared,log_price,days_since_host,host_response_time_a_few_days_or_more,host_response_time_within_a_day,host_response_time_within_a_few_hours,host_response_time_within_an_hour,host_response_rate_0_50,host_response_rate_100,host_response_rate_51_90,host_response_rate_91_99,host_acceptance_rate_0_50,host_acceptance_rate_100,host_acceptance_rate_51_90,host_acceptance_rate_91_99,log_host_listings_count,root_calculated_host_listings_count_entire_homes,root_calculated_host_listings_count_private_rooms,root_calculated_host_listings_count_shared_rooms,host_verification_email,host_verification_phone,host_verification_work_email,host_verification_count,property_type_Apartment,property_type_House,room_type_Entire_home_apt,room_type_Hotel_room,room_type_Private_room,number_of_amenities,root_number_of_reviews,root_number_of_reviews_ltm,root_number_of_reviews_l30d,time_since_first_review_0_6_months,time_since_first_review_1_2_years,time_since_first_review_2_3_years,time_since_first_review_3_years_and_more,time_since_first_review_6_12_months,time_since_last_review_0_2_weeks,time_since_last_review_1_year_and_more,time_since_last_review_1_2_months,time_since_last_review_2_4_weeks,time_since_last_review_2_6_months,time_since_last_review_6_12_months,review_scores_rating_0_50,review_scores_rating_51_80,review_scores_rating_81_90,review_scores_rating_91_95,review_scores_rating_96_100,review_scores_accuracy_0_50,review_scores_accuracy_51_80,review_scores_accuracy_81_90,review_scores_accuracy_91_95,review_scores_accuracy_96_100,review_scores_cleanliness_0_50,review_scores_cleanliness_51_80,review_scores_cleanliness_81_90,review_scores_cleanliness_91_95,review_scores_cleanliness_96_100,review_scores_checkin_0_50,review_scores_checkin_51_80,review_scores_checkin_81_90,review_scores_checkin_91_95,review_scores_checkin_96_100,review_scores_communication_0_50,review_scores_communication_51_80,review_scores_communication_81_90,review_scores_communication_91_95,review_scores_communication_96_100,review_scores_location_0_50,review_scores_location_51_80,review_scores_location_81_90,review_scores_location_91_95,review_scores_location_96_100,review_scores_value_0_50,review_scores_value_51_80,review_scores_value_81_90,review_scores_value_91_95,review_scores_value_96_100
47026093,https://www.airbnb.com/rooms/47026093,True,True,True,2,1.0,1.0,3,60,1,13,True,POINT (-73.91226 40.70342),1.0,True,4.553876891600541,2360,False,False,False,True,False,True,False,False,False,True,False,False,0.0,0.0,1.0,0.0,True,True,False,2,True,False,False,False,True,40,10.0,4.795831523312719,1.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
761811422193396844,https://www.airbnb.com/rooms/761811422193396844,False,True,True,2,1.0,1.0,30,45,27,87,False,POINT (-73.9373598 40.7059098),1.0,False,5.700443573390687,3353,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,True,True,False,2,True,False,True,False,False,25,3.3166247903554,1.4142135623730951,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
50549001,https://www.airbnb.com/rooms/50549001,False,True,True,1,1.0,0.0,30,1125,0,276,False,POINT (-73.93892 40.6989),2.0,True,3.7612001156935615,1854,False,False,True,False,False,False,False,True,True,False,False,False,2.772588722239781,0.0,4.0,0.0,True,True,False,2,True,False,False,False,True,22,1.4142135623730951,0.0,0.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
1088319619296126275,https://www.airbnb.com/rooms/1088319619296126275,True,True,True,2,1.0,0.0,30,120,0,119,True,POINT (-73.95982 40.73557),1.0,False,4.0943445622221,971,False,False,True,False,False,False,True,False,False,True,False,False,1.0986122886681098,1.0,1.4142135623730951,0.0,True,True,False,2,True,False,False,False,True,11,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54263624,https://www.airbnb.com/rooms/54263624,False,True,True,6,3.0,1.0,30,365,30,365,False,POINT (-73.7337 40.70556),1.0,True,4.812184355372417,2831,False,False,False,False,False,False,False,False,False,False,False,False,0.6931471805599453,1.0,1.0,0.0,True,True,False,2,False,True,False,False,True,13,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
852041223399275274,https://www.airbnb.com/rooms/852041223399275274,False,True,True,1,4.0,1.0,30,365,29,364,False,POINT (-73.91962150598494 40.70659280275654),2.0,True,3.9889840465642745,4407,False,False,False,True,False,False,False,True,True,False,False,False,6.588926477533519,0.0,26.81417535558385,0.0,True,True,False,2,True,False,False,False,True,17,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
683182335482340315,https://www.airbnb.com/rooms/683182335482340315,True,True,True,5,2.0,4.0,30,1125,22,357,False,POINT (-73.92233 40.7068),1.5,False,5.652489180268651,4375,False,False,False,True,False,True,False,False,False,True,False,False,1.0986122886681098,1.4142135623730951,0.0,0.0,True,True,False,2,True,False,True,False,False,64,7.280109889280518,6.082762530298219,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
45000320,https://www.airbnb.com/rooms/45000320,False,True,True,2,1.0,2.0,30,730,3,338,False,POINT (-73.91317 40.76678),1.0,True,4.0943445622221,3871,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,True,True,False,2,True,False,False,False,True,38,9.486832980505138,3.0,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
930318997991574669,https://www.airbnb.com/rooms/930318997991574669,False,True,True,2,0.0,1.0,30,1125,2,327,False,POINT (-73.955 40.77116),1.0,False,4.941642422609304,775,False,False,False,True,False,False,True,False,False,False,True,False,3.091042453358316,4.47213595499958,0.0,0.0,True,True,False,2,True,False,True,False,False,32,1.4142135623730951,1.4142135623730951,0.0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
791369873281663826,https://www.airbnb.com/rooms/791369873281663826,False,True,True,3,1.0,1.0,30,240,24,264,True,POINT (-73.94010234634948 40.75228386783324),1.0,False,5.10594547390058,2417,True,False,False,False,True,False,False,False,False,True,False,False,0.0,1.0,0.0,0.0,True,True,False,2,True,False,True,False,False,38,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1010695467014112696,https://www.airbnb.com/rooms/1010695467014112696,False,True,True,2,1.0,1.0,30,365,0,272,False,POINT (-74.00342 40.74659),1.0,False,5.111987788356544,379,False,False,True,False,False,False,True,False,False,False,True,False,4.442651256490317,7.874007874011811,1.7320508075688772,0.0,True,True,False,2,True,False,True,False,False,14,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
847655639426494365,https://www.airbnb.com/rooms/847655639426494365,False,True,True,2,1.0,1.0,30,1125,3,31,False,POINT (-73.87671039997572 40.730184332633485),1.0,True,3.6635616461296463,3687,False,False,False,True,False,False,False,True,False,False,True,False,5.697093486505405,2.449489742783178,15.748015748023622,0.0,True,True,False,2,False,True,False,False,True,8,1.7320508075688772,1.7320508075688772,0.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
37262517,https://www.airbnb.com/rooms/37262517,False,True,False,3,1.0,1.0,30,360,0,136,True,POINT (-73.95003 40.80417),1.0,False,5.075173815233827,3449,False,False,False,True,False,True,False,False,False,True,False,False,0.6931471805599453,1.4142135623730951,0.0,0.0,True,True,False,2,True,False,True,False,False,45,3.605551275463989,1.7320508075688772,0.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
821027441104935897,https://www.airbnb.com/rooms/821027441104935897,False,True,True,3,1.0,1.0,30,365,0,316,False,POINT (-73.95750079999999 40.7707911),1.0,False,5.308267697401205,2459,False,False,False,True,False,True,False,False,False,False,True,False,5.488937726156687,14.594519519326424,0.0,0.0,True,True,False,2,True,False,True,False,False,36,1.0,1.0,0.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
1128145408411182795,https://www.airbnb.com/rooms/1128145408411182795,False,True,True,4,1.0,2.0,1,365,19,159,True,POINT (-73.98426 40.75795),1.0,False,5.883322388488279,184,False,False,False,True,False,True,False,False,False,True,False,False,2.302585092994046,3.1622776601683795,0.0,0.0,True,True,False,2,True,False,True,False,False,22,4.58257569495584,4.58257569495584,2.449489742783178,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
1103704219358078972,https://www.airbnb.com/rooms/1103704219358078972,True,True,True,1,0.0,1.0,30,175,0,260,False,POINT (-73.98996793822998 40.7604963138825),1.0,False,3.970291913552122,3375,False,False,False,True,False,False,False,True,False,False,False,True,4.634728988229636,10.04987562112089,0.0,0.0,True,True,False,2,True,False,True,False,False,22,1.0,1.0,1.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1164625573454277877,https://www.airbnb.com/rooms/1164625573454277877,False,True,True,2,1.0,1.0,30,365,28,363,False,POINT (-73.99723884983366 40.75446216760006),1.0,False,6.522092798170152,922,False,False,False,True,False,True,False,False,False,False,True,False,8.388450315523512,18.16590212458495,0.0,0.0,True,True,False,2,True,False,True,False,False,42,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
792030401244454103,https://www.airbnb.com/rooms/792030401244454103,True,True,True,2,1.0,2.0,30,45,2,2,False,POINT (-73.9469902771111 40.77204521579502),1.0,False,4.912654885736052,425,False,True,False,False,False,False,True,False,False,False,True,False,0.6931471805599453,1.4142135623730951,0.0,0.0,True,True,False,2,True,False,True,False,False,12,1.7320508075688772,1.7320508075688772,0.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
34815470,https://www.airbnb.com/rooms/34815470,False,True,False,2,1.0,1.0,30,1125,30,365,False,POINT (-73.998978 40.733036),1.0,False,6.040254711277414,1937,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,True,True,False,2,True,False,True,False,False,27,2.0,0.0,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
1057206257573876254,https://www.airbnb.com/rooms/1057206257573876254,False,True,True,2,1.0,0.0,30,120,1,279,False,POINT (-73.98229582564878 40.67328817730807),1.0,False,4.867534450455582,2945,False,False,False,True,False,True,False,False,False,True,False,False,0.0,0.0,1.0,0.0,True,True,False,2,False,True,False,False,True,15,1.0,1.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1194458269999890435,https://www.airbnb.com/rooms/1194458269999890435,False,False,True,2,1.0,1.0,2,365,14,71,False,POINT (-73.8111468 40.5897371),0.5,False,4.532599493153256,141,False,False,False,True,False,True,False,False,False,True,False,False,0.0,0.0,1.0,0.0,False,True,False,1,False,True,False,False,True,43,2.0,2.0,2.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
940528776781272234,https://www.airbnb.com/rooms/940528776781272234,True,True,True,8,4.0,4.0,30,365,0,142,True,POINT (-73.94935801979848 40.654758144088106),2.0,False,6.0867747269123065,3578,False,False,False,True,False,True,False,False,False,True,False,False,1.791759469228055,1.4142135623730951,0.0,0.0,True,True,False,2,True,False,True,False,False,71,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35384123,https://www.airbnb.com/rooms/35384123,False,True,True,2,1.0,1.0,2,730,18,78,False,POINT (-73.76261 40.6617),1.0,True,4.442651256490317,1920,False,False,False,True,False,True,False,False,False,True,False,False,0.6931471805599453,0.0,1.4142135623730951,0.0,True,True,False,2,False,True,False,False,True,32,10.488088481701515,3.872983346207417,2.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1018933040911584133,https://www.airbnb.com/rooms/1018933040911584133,False,True,True,1,1.0,0.0,30,365,3,203,False,POINT (-73.9929018670272 40.76262153841744),1.0,True,4.5217885770490405,3158,False,False,True,False,False,True,False,False,False,False,False,True,0.6931471805599453,0.0,1.4142135623730951,0.0,True,True,False,2,True,False,False,False,True,30,1.4142135623730951,1.4142135623730951,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
1010843298633179127,https://www.airbnb.com/rooms/1010843298633179127,False,True,True,5,2.0,3.0,30,120,29,89,False,POINT (-73.91551003218724 40.68896609390812),2.5,False,5.84354441703136,2016,False,False,True,False,False,True,False,False,False,False,False,False,0.0,1.0,0.0,0.0,True,True,False,2,False,True,True,False,False,31,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
890749315997067574,https://www.airbnb.com/rooms/890749315997067574,True,True,True,3,1.0,1.0,30,365,0,335,True,POINT (-73.80127 40.76764),1.0,True,4.31748811353631,1095,True,False,False,False,True,False,False,False,False,True,False,False,0.0,0.0,1.0,0.0,True,True,False,2,False,True,False,False,True,23,3.872983346207417,2.6457513110645907,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
787238307521673198,https://www.airbnb.com/rooms/787238307521673198,False,True,True,2,1.0,1.0,30,365,30,364,False,POINT (-73.99576099374268 40.75738177913014),1.0,False,4.634728988229636,3220,False,True,False,False,False,False,True,False,True,False,False,False,1.9459101490553128,2.6457513110645907,0.0,0.0,True,True,False,2,True,False,True,False,False,9,1.7320508075688772,0.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
1060076921590450213,https://www.airbnb.com/rooms/1060076921590450213,True,True,True,5,2.0,3.0,3,18,2,49,True,POINT (-73.98740853455855 40.76226735146322),1.0,False,5.84354441703136,1791,False,False,False,True,False,True,False,False,False,False,False,True,0.0,1.0,0.0,0.0,False,True,False,1,True,False,True,False,False,35,3.741657386773941,3.741657386773941,2.449489742783178,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
656439552095891153,https://www.airbnb.com/rooms/656439552095891153,True,True,True,4,0.0,2.0,30,365,0,264,False,POINT (-73.98929 40.75943),1.0,False,4.867534450455582,1330,False,False,True,False,False,False,False,True,True,False,False,False,3.80666248977032,6.6332495807108,0.0,0.0,True,True,False,2,True,False,True,False,False,31,2.8284271247461903,1.7320508075688772,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
32113235,https://www.airbnb.com/rooms/32113235,True,True,True,4,1.0,1.0,30,730,29,148,False,POINT (-73.99647 40.74711),1.0,False,5.857933154483459,2071,False,False,False,True,False,True,False,False,False,True,False,False,1.3862943611198906,1.0,1.7320508075688772,0.0,True,True,False,2,True,False,True,False,False,25,8.0,3.3166247903554,0.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
757958927344984811,https://www.airbnb.com/rooms/757958927344984811,False,True,False,2,1.0,1.0,30,60,21,356,False,POINT (-73.8948 40.75708),1.0,True,4.248495242049359,2882,False,False,False,True,False,True,False,False,False,True,False,False,0.6931471805599453,0.0,1.4142135623730951,0.0,True,True,False,2,True,False,False,False,True,37,2.0,1.0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
877638836723394886,https://www.airbnb.com/rooms/877638836723394886,False,True,True,3,1.0,1.0,30,90,3,338,False,POINT (-73.95174605473156 40.78398343377659),1.0,False,4.844187086458591,4448,True,False,False,False,True,False,False,False,False,False,True,False,0.0,1.0,0.0,0.0,True,True,False,2,True,False,True,False,False,35,1.4142135623730951,1.4142135623730951,1.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
12950991,https://www.airbnb.com/rooms/12950991,True,True,True,3,1.0,2.0,30,30,30,364,False,POINT (-73.95089 40.77481),1.0,False,6.212606095751519,3041,False,False,False,True,False,True,False,False,False,False,True,False,1.0986122886681098,1.0,0.0,0.0,True,True,False,2,True,False,True,False,False,73,10.44030650891055,2.0,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
597775417684775967,https://www.airbnb.com/rooms/597775417684775967,False,True,True,4,4.0,3.0,30,30,30,364,False,POINT (-73.98213 40.78321),2.5,False,7.090076835776092,2809,True,False,False,False,True,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,True,True,False,2,True,False,True,False,False,9,1.0,0.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1054540950469958926,https://www.airbnb.com/rooms/1054540950469958926,False,True,True,2,1.0,1.0,1,365,27,328,True,POINT (-73.98521345560603 40.75597221563521),1.0,False,5.393627546352362,889,False,False,False,True,False,True,False,False,False,True,False,False,0.6931471805599453,1.4142135623730951,0.0,0.0,True,True,False,2,True,False,True,False,False,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
925233576688659924,https://www.airbnb.com/rooms/925233576688659924,False,False,True,2,1.0,1.0,30,30,29,268,False,POINT (-73.94510939999999 40.7250168),1.5,True,5.703782474656201,450,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,False,True,False,1,False,True,False,False,True,46,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4632795,https://www.airbnb.com/rooms/4632795,True,True,False,1,1.0,1.0,30,1125,30,365,False,POINT (-73.97241 40.78633),1.0,False,6.214608098422191,4406,False,False,True,False,False,True,False,False,False,False,True,False,2.9444389791664403,0.0,4.242640687119285,0.0,True,True,False,2,True,False,False,False,True,5,3.4641016151377544,0.0,0.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1055732245184562548,https://www.airbnb.com/rooms/1055732245184562548,False,True,True,8,4.0,4.0,30,365,0,196,False,POINT (-73.9247539266944 40.8110037038112),3.0,False,6.1092475827643655,2840,False,False,False,True,False,True,False,False,False,False,True,False,0.0,1.0,0.0,0.0,True,True,True,3,False,True,True,False,False,39,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
882800080322962362,https://www.airbnb.com/rooms/882800080322962362,True,True,True,2,0.0,2.0,5,26,8,329,False,POINT (-73.94175802871649 40.83715726074661),1.0,False,5.521460917862246,2758,False,False,False,True,False,True,False,False,False,True,False,False,0.6931471805599453,1.4142135623730951,0.0,0.0,True,True,False,2,True,False,True,False,False,40,5.196152422706632,4.242640687119285,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
848016474539459585,https://www.airbnb.com/rooms/848016474539459585,False,True,True,1,1.0,1.0,30,1125,20,48,False,POINT (-73.87574 40.72985),1.0,True,3.555348061489413,2253,False,False,True,False,False,False,False,True,False,False,True,False,5.6240175061873385,2.0,15.132745950421556,0.0,True,True,False,2,False,True,False,False,True,8,1.0,1.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
722769102918602860,https://www.airbnb.com/rooms/722769102918602860,True,True,True,2,1.0,0.0,30,365,30,364,False,POINT (-74.00326 40.74882),1.0,False,6.040254711277414,588,False,True,False,False,False,False,True,False,False,False,False,True,0.6931471805599453,1.4142135623730951,0.0,0.0,False,True,False,1,True,False,True,False,False,32,4.58257569495584,3.872983346207417,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
835394317286479123,https://www.airbnb.com/rooms/835394317286479123,False,True,True,8,2.0,2.0,1,1125,14,341,True,POINT (-74.01011 40.71629),2.0,False,5.0369526024136295,595,False,False,False,True,False,False,False,True,False,False,True,False,6.403574197934815,5.916079783099616,0.0,0.0,True,True,False,2,True,False,True,False,False,23,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40725405,https://www.airbnb.com/rooms/40725405,True,True,True,2,1.0,1.0,3,8,3,23,False,POINT (-73.91375 40.68877),1.0,False,5.41610040220442,4111,False,False,False,True,False,True,False,False,False,True,False,False,0.0,0.0,1.0,0.0,True,True,False,2,False,True,False,False,True,35,14.071247279470288,5.385164807134504,1.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
967709733227676465,https://www.airbnb.com/rooms/967709733227676465,False,True,True,6,3.0,3.0,30,365,30,129,False,POINT (-73.9906632418278 40.76056686161373),1.0,False,6.214608098422191,1670,False,False,False,True,False,True,False,False,True,False,False,False,0.6931471805599453,1.4142135623730951,0.0,0.0,True,True,False,2,False,True,True,False,False,23,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
824852741556658878,https://www.airbnb.com/rooms/824852741556658878,False,True,True,2,0.0,1.0,30,365,10,71,False,POINT (-73.99987683022216 40.73083297737318),1.0,False,5.010635294096256,1078,False,True,False,False,False,False,True,False,False,False,True,False,4.61512051684126,8.888194417315589,1.0,0.0,True,True,False,2,True,False,True,False,False,33,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1069338298113342577,https://www.airbnb.com/rooms/1069338298113342577,False,True,True,3,1.0,2.0,30,60,30,55,False,POINT (-73.94858 40.7862),1.0,False,4.859812404361672,245,False,False,False,True,False,True,False,False,False,True,False,False,2.079441541679836,2.8284271247461903,0.0,0.0,True,True,False,2,True,False,True,False,False,64,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
891978254803768835,https://www.airbnb.com/rooms/891978254803768835,False,True,True,2,1.0,1.0,30,45,9,64,False,POINT (-73.96494 40.68208),1.0,False,4.382026634673881,1794,True,False,False,False,True,False,False,False,True,False,False,False,0.6931471805599453,1.0,1.0,0.0,True,True,False,2,True,False,False,False,True,8,1.7320508075688772,1.7320508075688772,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
53236575,https://www.airbnb.com/rooms/53236575,True,True,False,2,1.0,2.0,30,60,21,336,False,POINT (-73.86763 40.73787),1.0,False,4.77912349311153,2810,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,True,True,False,2,True,False,True,False,False,52,10.535653752852738,3.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
8152916,https://www.airbnb.com/rooms/8152916,False,True,True,2,1.0,1.0,2,12,2,50,False,POINT (-73.93424 40.84403),1.0,True,4.727387818712341,4514,False,False,False,True,False,True,False,False,False,True,False,False,0.0,0.0,1.0,0.0,True,True,False,2,True,False,False,False,True,40,15.132745950421556,6.082762530298219,1.7320508075688772,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
